geo,time,gender,life_expectancy
bwa,2010,male,57.178
bwa,2011,male,58.322
bwa,2012,male,59.457
bwa,2013,male,60.617
bwa,2014,male,61.79
bwa,2015,male,62.935
bwa,2016,male,64.001
caf,1960,male,34.948
caf,1961,male,35.344
caf,1962,male,35.75
caf,1963,male,36.174
caf,1964,male,36.62
caf,1965,male,37.1
caf,1966,male,37.623
caf,1967,male,38.191
caf,1968,male,38.803
caf,1969,male,39.457
caf,1970,male,40.152
caf,1971,male,40.887
caf,1972,male,41.649
caf,1973,male,42.421
caf,1974,male,43.184
caf,1975,male,43.919
caf,1976,male,44.608
caf,1977,male,45.239
caf,1978,male,45.8
caf,1979,male,46.281
caf,1980,male,46.675
caf,1981,male,46.981
caf,1982,male,47.21
caf,1983,male,47.368
caf,1984,male,47.459
caf,1985,male,47.482
caf,1986,male,47.434
caf,1987,male,47.317
caf,1988,male,47.136
caf,1989,male,46.897
caf,1990,male,46.602
caf,1991,male,46.252
caf,1992,male,45.853
caf,1993,male,45.42
caf,1994,male,44.969
caf,1995,male,44.514
caf,1996,male,44.064
caf,1997,male,43.633
caf,1998,male,43.24
caf,1999,male,42.908
caf,2000,male,42.666
caf,2001,male,42.537
caf,2002,male,42.529
caf,2003,male,42.645
caf,2004,male,42.883
caf,2005,male,43.236
caf,2006,male,43.692
caf,2007,male,44.225
caf,2008,male,44.81
caf,2009,male,45.432
caf,2010,male,46.081
caf,2011,male,46.756
caf,2012,male,47.458
caf,2013,male,48.182
caf,2014,male,48.913
caf,2015,male,49.632
caf,2016,male,50.323
can,1960,male,68.26
can,1961,male,68.39
can,1962,male,68.45
can,1963,male,68.41
can,1964,male,68.63
can,1965,male,68.76
can,1966,male,68.78
can,1967,male,68.92
can,1968,male,69.09
can,1969,male,69.16
can,1970,male,69.32
can,1971,male,69.6
can,1972,male,69.49
can,1973,male,69.67
can,1974,male,69.74
can,1975,male,69.99
can,1976,male,70.3
can,1977,male,70.64
can,1978,male,70.92
can,1979,male,71.32
can,1980,male,71.6
can,1981,male,72.02
can,1982,male,72.3
can,1983,male,72.69
can,1984,male,73.02
can,1985,male,73.04
can,1986,male,73.24
can,1987,male,73.52
can,1988,male,73.58
can,1989,male,73.89
can,1990,male,74.26
can,1991,male,74.49
can,1992,male,74.75
can,1993,male,74.69
can,1994,male,74.94
can,1995,male,75.08
can,1996,male,75.45
can,1997,male,75.7
can,1998,male,75.96
can,1999,male,76.2
can,2000,male,76.7
can,2001,male,77
can,2002,male,77.2
can,2003,male,77.4
can,2004,male,77.8
can,2005,male,78
can,2006,male,78
can,2007,male,78.3
can,2008,male,78.5
can,2009,male,78.8
can,2010,male,79.1
can,2011,male,79.4
can,2012,male,79.564
can,2013,male,79.794
can,2014,male,80.015
can,2015,male,80.23
can,2016,male,80.441
chanisl,1960,male,67.811
chanisl,1961,male,67.871
chanisl,1962,male,67.934
chanisl,1963,male,68.006
chanisl,1964,male,68.091
chanisl,1965,male,68.189
chanisl,1966,male,68.293
chanisl,1967,male,68.396
chanisl,1968,male,68.495
chanisl,1969,male,68.589
chanisl,1970,male,68.681
chanisl,1971,male,68.776
chanisl,1972,male,68.88
chanisl,1973,male,68.997
chanisl,1974,male,69.132
chanisl,1975,male,69.289
chanisl,1976,male,69.47
chanisl,1977,male,69.675
chanisl,1978,male,69.898
chanisl,1979,male,70.137
chanisl,1980,male,70.383
chanisl,1981,male,70.631
chanisl,1982,male,70.873
chanisl,1983,male,71.105
chanisl,1984,male,71.328
chanisl,1985,male,71.543
chanisl,1986,male,71.757
chanisl,1987,male,71.975
chanisl,1988,male,72.204
chanisl,1989,male,72.442
chanisl,1990,male,72.688
chanisl,1991,male,72.934
chanisl,1992,male,73.177
chanisl,1993,male,73.413
chanisl,1994,male,73.643
chanisl,1995,male,73.871
chanisl,1996,male,74.103
chanisl,1997,male,74.347
chanisl,1998,male,74.606
chanisl,1999,male,74.882
chanisl,2000,male,75.174
chanisl,2001,male,75.482
chanisl,2002,male,75.799
chanisl,2003,male,76.12
chanisl,2004,male,76.44
chanisl,2005,male,76.754
chanisl,2006,male,77.059
chanisl,2007,male,77.352
chanisl,2008,male,77.632
chanisl,2009,male,77.897
chanisl,2010,male,78.145
chanisl,2011,male,78.374
chanisl,2012,male,78.587
chanisl,2013,male,78.786
chanisl,2014,male,78.975
chanisl,2015,male,79.156
chanisl,2016,male,79.332
che,1960,male,68.65
che,1961,male,68.84
che,1962,male,68.44
che,1963,male,68.29
che,1964,male,69.19
che,1965,male,69.47
che,1966,male,69.56
che,1967,male,69.7
che,1968,male,69.8
che,1969,male,69.72
che,1970,male,70.03
che,1971,male,70.16
che,1972,male,70.62
che,1973,male,70.98
che,1974,male,71.17
che,1975,male,71.49
che,1976,male,71.6
che,1977,male,71.96
che,1978,male,71.88
che,1979,male,72.31
che,1980,male,72.23
che,1981,male,72.42
che,1982,male,72.79
che,1983,male,72.68
che,1984,male,73.35
che,1985,male,73.48
che,1986,male,73.66
che,1987,male,73.9
che,1988,male,73.89
che,1989,male,74.07
che,1990,male,73.94
che,1991,male,74.1
che,1992,male,74.45
che,1993,male,74.9
che,1994,male,75.15
che,1995,male,75.3
che,1996,male,75.94
che,1997,male,76.26
che,1998,male,76.3
che,1999,male,76.8
che,2000,male,76.9
che,2001,male,77.4
che,2002,male,77.8
che,2003,male,78
che,2004,male,78.6
che,2005,male,78.7
che,2006,male,79.1
che,2007,male,79.4
che,2008,male,79.7
che,2009,male,79.8
che,2010,male,80.1
che,2011,male,80.5
che,2012,male,80.6
che,2013,male,80.7
che,2014,male,81.1
che,2015,male,80.8
che,2016,male,80.8
chl,1960,male,54.604
chl,1961,male,54.936
chl,1962,male,55.294
chl,1963,male,55.68
chl,1964,male,56.095
chl,1965,male,56.543
chl,1966,male,57.022
chl,1967,male,57.532
chl,1968,male,58.069
chl,1969,male,58.631
chl,1970,male,59.217
chl,1971,male,59.827
chl,1972,male,60.456
chl,1973,male,61.103
chl,1974,male,61.76
chl,1975,male,62.425
chl,1976,male,63.094
chl,1977,male,63.765
chl,1978,male,64.432
chl,1979,male,65.087
chl,1980,male,65.722
chl,1981,male,66.329
chl,1982,male,66.905
chl,1983,male,67.45
chl,1984,male,67.961
chl,1985,male,68.442
chl,1986,male,68.898
chl,1987,male,69.336
chl,1988,male,69.761
chl,1989,male,70.174
chl,1990,male,70.575
chl,1991,male,70.962
chl,1992,male,71.33
chl,1993,male,71.677
chl,1994,male,72.004
chl,1995,male,72.314
chl,1996,male,72.611
chl,1997,male,72.897
chl,1998,male,73.176
chl,1999,male,73.449
chl,2000,male,73.713
chl,2001,male,73.968
chl,2002,male,74.209
chl,2003,male,74.435
chl,2004,male,74.647
chl,2005,male,74.845
chl,2006,male,75.029
chl,2007,male,75.203
chl,2008,male,75.371
chl,2009,male,75.537
chl,2010,male,75.706
chl,2011,male,75.883
chl,2012,male,76.071
chl,2013,male,76.271
chl,2014,male,76.484
chl,2015,male,76.708
chl,2016,male,76.941
chn,1960,male,42.433
chn,1961,male,42.767
chn,1962,male,43.473
chn,1963,male,44.596
chn,1964,male,46.116
chn,1965,male,47.956
chn,1966,male,49.992
chn,1967,male,52.062
chn,1968,male,54.022
chn,1969,male,55.794
chn,1970,male,57.331
chn,1971,male,58.635
chn,1972,male,59.77
chn,1973,male,60.791
chn,1974,male,61.709
chn,1975,male,62.532
chn,1976,male,63.265
chn,1977,male,63.912
chn,1978,male,64.481
chn,1979,male,64.982
chn,1980,male,65.425
chn,1981,male,65.815
chn,1982,male,66.157
chn,1983,male,66.456
chn,1984,male,66.721
chn,1985,male,66.954
chn,1986,male,67.157
chn,1987,male,67.328
chn,1988,male,67.473
chn,1989,male,67.602
chn,1990,male,67.721
chn,1991,male,67.836
chn,1992,male,67.954
chn,1993,male,68.087
chn,1994,male,68.245
chn,1995,male,68.449
chn,1996,male,68.717
chn,1997,male,69.051
chn,1998,male,69.447
chn,1999,male,69.896
chn,2000,male,70.379
chn,2001,male,70.873
chn,2002,male,71.353
chn,2003,male,71.797
chn,2004,male,72.195
chn,2005,male,72.54
chn,2006,male,72.836
chn,2007,male,73.097
chn,2008,male,73.337
chn,2009,male,73.561
chn,2010,male,73.77
chn,2011,male,73.967
chn,2012,male,74.15
chn,2013,male,74.322
chn,2014,male,74.485
chn,2015,male,74.641
chn,2016,male,74.795
civ,1960,male,35.909
civ,1961,male,36.566
civ,1962,male,37.207
civ,1963,male,37.827
civ,1964,male,38.429
civ,1965,male,39.021
civ,1966,male,39.619
civ,1967,male,40.235
civ,1968,male,40.881
civ,1969,male,41.556
civ,1970,male,42.261
civ,1971,male,42.993
civ,1972,male,43.737
civ,1973,male,44.48
civ,1974,male,45.208
civ,1975,male,45.911
civ,1976,male,46.58
civ,1977,male,47.208
civ,1978,male,47.792
civ,1979,male,48.326
civ,1980,male,48.812
civ,1981,male,49.254
civ,1982,male,49.659
civ,1983,male,50.024
civ,1984,male,50.342
civ,1985,male,50.599
civ,1986,male,50.779
civ,1987,male,50.871
civ,1988,male,50.866
civ,1989,male,50.765
civ,1990,male,50.564
civ,1991,male,50.262
civ,1992,male,49.876
civ,1993,male,49.428
civ,1994,male,48.94
civ,1995,male,48.427
civ,1996,male,47.9
civ,1997,male,47.377
civ,1998,male,46.885
civ,1999,male,46.455
civ,2000,male,46.135
civ,2001,male,45.97
civ,2002,male,45.974
civ,2003,male,46.144
civ,2004,male,46.468
civ,2005,male,46.913
civ,2006,male,47.432
civ,2007,male,47.972
civ,2008,male,48.49
civ,2009,male,48.966
civ,2010,male,49.399
civ,2011,male,49.806
civ,2012,male,50.217
civ,2013,male,50.658
civ,2014,male,51.13
civ,2015,male,51.628
civ,2016,male,52.144
cmr,1960,male,40.234
cmr,1961,male,40.679
cmr,1962,male,41.124
cmr,1963,male,41.566
cmr,1964,male,42.005
cmr,1965,male,42.442
cmr,1966,male,42.879
cmr,1967,male,43.319
cmr,1968,male,43.767
cmr,1969,male,44.223
cmr,1970,male,44.693
cmr,1971,male,45.18
cmr,1972,male,45.684
cmr,1973,male,46.201
cmr,1974,male,46.726
cmr,1975,male,47.253
cmr,1976,male,47.778
cmr,1977,male,48.291
cmr,1978,male,48.783
cmr,1979,male,49.245
cmr,1980,male,49.671
cmr,1981,male,50.057
cmr,1982,male,50.403
cmr,1983,male,50.703
cmr,1984,male,50.949
cmr,1985,male,51.127
cmr,1986,male,51.222
cmr,1987,male,51.233
cmr,1988,male,51.159
cmr,1989,male,51.008
cmr,1990,male,50.778
cmr,1991,male,50.466
cmr,1992,male,50.093
cmr,1993,male,49.689
cmr,1994,male,49.289
cmr,1995,male,48.944
cmr,1996,male,48.701
cmr,1997,male,48.588
cmr,1998,male,48.623
cmr,1999,male,48.811
cmr,2000,male,49.149
cmr,2001,male,49.621
cmr,2002,male,50.182
cmr,2003,male,50.788
cmr,2004,male,51.409
cmr,2005,male,52.009
cmr,2006,male,52.563
cmr,2007,male,53.064
cmr,2008,male,53.516
cmr,2009,male,53.918
cmr,2010,male,54.287
cmr,2011,male,54.646
cmr,2012,male,55.025
cmr,2013,male,55.441
cmr,2014,male,55.9
cmr,2015,male,56.398
cmr,2016,male,56.922
cod,1960,male,39.64
cod,1961,male,39.855
cod,1962,male,40.072
cod,1963,male,40.298
cod,1964,male,40.538
cod,1965,male,40.8
cod,1966,male,41.092
cod,1967,male,41.411
cod,1968,male,41.752
cod,1969,male,42.107
cod,1970,male,42.46
cod,1971,male,42.793
cod,1972,male,43.092
cod,1973,male,43.352
cod,1974,male,43.575
cod,1975,male,43.771
cod,1976,male,43.96
cod,1977,male,44.16
cod,1978,male,44.386
cod,1979,male,44.64
cod,1980,male,44.918
cod,1981,male,45.208
cod,1982,male,45.495
cod,1983,male,45.766
cod,1984,male,46.02
cod,1985,male,46.263
cod,1986,male,46.512
cod,1987,male,46.776
cod,1988,male,47.055
cod,1989,male,47.338
cod,1990,male,47.592
cod,1991,male,47.772
cod,1992,male,47.858
cod,1993,male,47.85
cod,1994,male,47.769
cod,1995,male,47.663
cod,1996,male,47.595
cod,1997,male,47.623
cod,1998,male,47.79
cod,1999,male,48.114
cod,2000,male,48.598
cod,2001,male,49.223
cod,2002,male,49.939
cod,2003,male,50.698
cod,2004,male,51.47
cod,2005,male,52.229
cod,2006,male,52.957
cod,2007,male,53.651
cod,2008,male,54.307
cod,2009,male,54.917
cod,2010,male,55.477
cod,2011,male,55.988
cod,2012,male,56.461
cod,2013,male,56.908
cod,2014,male,57.333
cod,2015,male,57.742
cod,2016,male,58.141
cog,1960,male,47.366
cog,1961,male,47.972
cog,1962,male,48.542
cog,1963,male,49.073
cog,1964,male,49.564
cog,1965,male,50.016
cog,1966,male,50.435
cog,1967,male,50.827
cog,1968,male,51.2
cog,1969,male,51.557
cog,1970,male,51.901
cog,1971,male,52.231
cog,1972,male,52.546
cog,1973,male,52.846
cog,1974,male,53.131
cog,1975,male,53.408
cog,1976,male,53.681
cog,1977,male,53.954
cog,1978,male,54.222
cog,1979,male,54.48
cog,1980,male,54.723
cog,1981,male,54.944
cog,1982,male,55.131
cog,1983,male,55.275
cog,1984,male,55.365
cog,1985,male,55.391
cog,1986,male,55.344
cog,1987,male,55.223
cog,1988,male,55.032
cog,1989,male,54.774
cog,1990,male,54.445
cog,1991,male,54.038
cog,1992,male,53.567
cog,1993,male,53.054
cog,1994,male,52.525
cog,1995,male,52.003
cog,1996,male,51.508
cog,1997,male,51.065
cog,1998,male,50.71
cog,1999,male,50.479
cog,2000,male,50.431
cog,2001,male,50.618
cog,2002,male,51.048
cog,2003,male,51.709
cog,2004,male,52.576
cog,2005,male,53.606
cog,2006,male,54.743
cog,2007,male,55.913
cog,2008,male,57.053
cog,2009,male,58.118
cog,2010,male,59.077
cog,2011,male,59.92
cog,2012,male,60.672
cog,2013,male,61.354
cog,2014,male,61.968
cog,2015,male,62.52
cog,2016,male,63.016
col,1960,male,55.047
col,1961,male,55.577
col,1962,male,56.068
col,1963,male,56.531
col,1964,male,56.972
col,1965,male,57.389
col,1966,male,57.777
col,1967,male,58.129
col,1968,male,58.447
col,1969,male,58.739
col,1970,male,59.021
col,1971,male,59.307
col,1972,male,59.612
col,1973,male,59.944
col,1974,male,60.306
col,1975,male,60.698
col,1976,male,61.117
col,1977,male,61.549
col,1978,male,61.978
col,1979,male,62.394
col,1980,male,62.785
col,1981,male,63.142
col,1982,male,63.463
col,1983,male,63.744
col,1984,male,63.981
col,1985,male,64.166
col,1986,male,64.289
col,1987,male,64.357
col,1988,male,64.384
col,1989,male,64.39
col,1990,male,64.405
col,1991,male,64.464
col,1992,male,64.589
col,1993,male,64.791
col,1994,male,65.073
col,1995,male,65.424
col,1996,male,65.823
col,1997,male,66.235
col,1998,male,66.633
col,1999,male,67.003
col,2000,male,67.337
col,2001,male,67.636
col,2002,male,67.911
col,2003,male,68.173
col,2004,male,68.423
col,2005,male,68.662
col,2006,male,68.89
col,2007,male,69.109
col,2008,male,69.319
col,2009,male,69.522
col,2010,male,69.719
col,2011,male,69.913
col,2012,male,70.102
col,2013,male,70.29
col,2014,male,70.477
col,2015,male,70.664
col,2016,male,70.851
com,1960,male,39.96
com,1961,male,40.361
com,1962,male,40.768
com,1963,male,41.175
com,1964,male,41.581
com,1965,male,41.985
com,1966,male,42.39
com,1967,male,42.799
com,1968,male,43.214
com,1969,male,43.637
com,1970,male,44.063
com,1971,male,44.488
com,1972,male,44.911
com,1973,male,45.333
com,1974,male,45.76
com,1975,male,46.204
com,1976,male,46.68
com,1977,male,47.197
com,1978,male,47.757
com,1979,male,48.359
com,1980,male,48.996
com,1981,male,49.658
com,1982,male,50.328
com,1983,male,50.992
com,1984,male,51.64
com,1985,male,52.267
com,1986,male,52.874
com,1987,male,53.464
com,1988,male,54.038
com,1989,male,54.591
com,1990,male,55.118
com,1991,male,55.614
com,1992,male,56.073
com,1993,male,56.492
com,1994,male,56.866
com,1995,male,57.184
com,1996,male,57.434
com,1997,male,57.619
com,1998,male,57.748
com,1999,male,57.833
com,2000,male,57.895
com,2001,male,57.956
com,2002,male,58.036
com,2003,male,58.153
com,2004,male,58.319
com,2005,male,58.542
com,2006,male,58.825
com,2007,male,59.154
com,2008,male,59.513
com,2009,male,59.89
com,2010,male,60.27
com,2011,male,60.637
com,2012,male,60.98
com,2013,male,61.292
com,2014,male,61.568
com,2015,male,61.808
com,2016,male,62.018
cpv,1960,male,47.693
cpv,1961,male,47.867
cpv,1962,male,48.123
cpv,1963,male,48.471
cpv,1964,male,48.912
cpv,1965,male,49.426
cpv,1966,male,49.98
cpv,1967,male,50.542
cpv,1968,male,51.095
cpv,1969,male,51.638
cpv,1970,male,52.205
cpv,1971,male,52.841
cpv,1972,male,53.58
cpv,1973,male,54.429
cpv,1974,male,55.369
cpv,1975,male,56.352
cpv,1976,male,57.313
cpv,1977,male,58.192
cpv,1978,male,58.942
cpv,1979,male,59.549
cpv,1980,male,60.018
cpv,1981,male,60.376
cpv,1982,male,60.677
cpv,1983,male,60.964
cpv,1984,male,61.259
cpv,1985,male,61.57
cpv,1986,male,61.896
cpv,1987,male,62.223
cpv,1988,male,62.543
cpv,1989,male,62.861
cpv,1990,male,63.18
cpv,1991,male,63.506
cpv,1992,male,63.844
cpv,1993,male,64.202
cpv,1994,male,64.587
cpv,1995,male,65.019
cpv,1996,male,65.518
cpv,1997,male,66.084
cpv,1998,male,66.705
cpv,1999,male,67.358
cpv,2000,male,68.006
cpv,2001,male,68.602
cpv,2002,male,69.109
cpv,2003,male,69.505
cpv,2004,male,69.78
cpv,2005,male,69.939
cpv,2006,male,70.002
cpv,2007,male,70.008
cpv,2008,male,69.994
cpv,2009,male,69.984
cpv,2010,male,69.996
cpv,2011,male,70.041
cpv,2012,male,70.116
cpv,2013,male,70.218
cpv,2014,male,70.347
cpv,2015,male,70.502
cpv,2016,male,70.676
cri,1960,male,59.224
cri,1961,male,59.931
cri,1962,male,60.615
cri,1963,male,61.26
cri,1964,male,61.859
cri,1965,male,62.406
cri,1966,male,62.904
cri,1967,male,63.367
cri,1968,male,63.809
cri,1969,male,64.239
cri,1970,male,64.667
cri,1971,male,65.1
cri,1972,male,65.542
cri,1973,male,65.996
cri,1974,male,66.466
cri,1975,male,66.956
cri,1976,male,67.471
cri,1977,male,68.006
cri,1978,male,68.552
cri,1979,male,69.1
cri,1980,male,69.638
cri,1981,male,70.154
cri,1982,male,70.637
cri,1983,male,71.08
cri,1984,male,71.479
cri,1985,male,71.831
cri,1986,male,72.138
cri,1987,male,72.411
cri,1988,male,72.658
cri,1989,male,72.888
cri,1990,male,73.106
cri,1991,male,73.319
cri,1992,male,73.529
cri,1993,male,73.739
cri,1994,male,73.95
cri,1995,male,74.163
cri,1996,male,74.374
cri,1997,male,74.579
cri,1998,male,74.774
cri,1999,male,74.959
cri,2000,male,75.13
cri,2001,male,75.286
cri,2002,male,75.428
cri,2003,male,75.559
cri,2004,male,75.68
cri,2005,male,75.793
cri,2006,male,75.9
cri,2007,male,76.003
cri,2008,male,76.107
cri,2009,male,76.217
cri,2010,male,76.338
cri,2011,male,76.477
cri,2012,male,76.635
cri,2013,male,76.814
cri,2014,male,77.011
cri,2015,male,77.225
cri,2016,male,77.451
cub,1960,male,62.271
cub,1961,male,62.894
cub,1962,male,63.527
cub,1963,male,64.169
cub,1964,male,64.814
cub,1965,male,65.454
cub,1966,male,66.079
cub,1967,male,66.682
cub,1968,male,67.256
cub,1969,male,67.798
cub,1970,male,68.307
cub,1971,male,68.79
cub,1972,male,69.252
cub,1973,male,69.699
cub,1974,male,70.129
cub,1975,male,70.542
cub,1976,male,70.933
cub,1977,male,71.297
cub,1978,male,71.629
cub,1979,male,71.926
cub,1980,male,72.182
cub,1981,male,72.391
cub,1982,male,72.554
cub,1983,male,72.675
cub,1984,male,72.758
cub,1985,male,72.806
cub,1986,male,72.823
cub,1987,male,72.816
cub,1988,male,72.8
cub,1989,male,72.787
cub,1990,male,72.796
cub,1991,male,72.843
cub,1992,male,72.935
cub,1993,male,73.076
cub,1994,male,73.263
cub,1995,male,73.489
cub,1996,male,73.741
cub,1997,male,74.001
cub,1998,male,74.256
cub,1999,male,74.501
cub,2000,male,74.737
cub,2001,male,74.974
cub,2002,male,75.221
cub,2003,male,75.482
cub,2004,male,75.752
cub,2005,male,76.018
cub,2006,male,76.264
cub,2007,male,76.478
cub,2008,male,76.653
cub,2009,male,76.792
cub,2010,male,76.903
cub,2011,male,77.002
cub,2012,male,77.107
cub,2013,male,77.23
cub,2014,male,77.378
cub,2015,male,77.552
cub,2016,male,77.748
cym,2010,male,79.8
cyp,1960,male,67.631
cyp,1961,male,67.961
cyp,1962,male,68.281
cyp,1963,male,68.592
cyp,1964,male,68.894
cyp,1965,male,69.188
cyp,1966,male,69.474
cyp,1967,male,69.751
cyp,1968,male,70.022
cyp,1969,male,70.285
cyp,1970,male,70.542
cyp,1971,male,70.792
cyp,1972,male,71.036
cyp,1973,male,71.273
cyp,1974,male,71.504
cyp,1975,male,71.728
cyp,1976,male,71.947
cyp,1977,male,72.16
cyp,1978,male,72.368
cyp,1979,male,72.571
cyp,1980,male,72.769
cyp,1981,male,72.963
cyp,1982,male,73.151
cyp,1983,male,73.335
cyp,1984,male,73.515
cyp,1985,male,73.691
cyp,1986,male,73.863
cyp,1987,male,74.03
cyp,1988,male,74.194
cyp,1989,male,74.355
cyp,1990,male,74.512
cyp,1991,male,74.667
cyp,1992,male,74.819
cyp,1993,male,74.969
cyp,1994,male,75.116
cyp,1995,male,75.261
cyp,1996,male,75.403
cyp,1997,male,75.542
cyp,1998,male,75.678
cyp,1999,male,75.81
cyp,2000,male,75.939
cyp,2001,male,76.063
cyp,2002,male,76.182
cyp,2003,male,76.299
cyp,2004,male,76.416
cyp,2005,male,76.535
cyp,2006,male,76.658
cyp,2007,male,76.79
cyp,2008,male,76.931
cyp,2009,male,77.082
cyp,2010,male,77.243
cyp,2011,male,77.414
cyp,2012,male,77.593
cyp,2013,male,77.776
cyp,2014,male,77.964
cyp,2015,male,78.153
cyp,2016,male,78.345
cze,1960,male,67.5
cze,1961,male,67.62
cze,1962,male,66.86
cze,1963,male,67.28
cze,1964,male,67.44
cze,1965,male,67.09
cze,1966,male,67.18
cze,1967,male,67.03
cze,1968,male,66.47
cze,1969,male,65.85
cze,1970,male,66.05
cze,1971,male,66.16
cze,1972,male,66.84
cze,1973,male,66.53
cze,1974,male,66.75
cze,1975,male,67
cze,1976,male,67.04
cze,1977,male,67.11
cze,1978,male,67.2
cze,1979,male,67.33
cze,1980,male,66.8
cze,1981,male,67.21
cze,1982,male,67.32
cze,1983,male,67.05
cze,1984,male,67.34
cze,1985,male,67.5
cze,1986,male,67.49
cze,1987,male,67.87
cze,1988,male,68.1
cze,1989,male,68.1
cze,1990,male,67.54
cze,1991,male,68.23
cze,1992,male,68.54
cze,1993,male,69.28
cze,1994,male,69.48
cze,1995,male,69.67
cze,1996,male,70.3
cze,1997,male,70.42
cze,1998,male,71.1
cze,1999,male,71.4
cze,2000,male,71.7
cze,2001,male,72.1
cze,2002,male,72.1
cze,2003,male,72
cze,2004,male,72.6
cze,2005,male,72.9
cze,2006,male,73.5
cze,2007,male,73.7
cze,2008,male,74
cze,2009,male,74.2
cze,2010,male,74.4
cze,2011,male,74.8
cze,2012,male,75.1
cze,2013,male,75.2
cze,2014,male,75.8
cze,2015,male,75.7
cze,2016,male,75.6
deu,1960,male,66.751
deu,1961,male,66.908
deu,1962,male,67.053
deu,1963,male,67.184
deu,1964,male,67.302
deu,1965,male,67.405
deu,1966,male,67.488
deu,1967,male,67.554
deu,1968,male,67.609
deu,1969,male,67.658
deu,1970,male,67.711
deu,1971,male,67.778
deu,1972,male,67.867
deu,1973,male,67.984
deu,1974,male,68.132
deu,1975,male,68.311
deu,1976,male,68.52
deu,1977,male,68.751
deu,1978,male,68.995
deu,1979,male,69.25
deu,1980,male,69.514
deu,1981,male,69.786
deu,1982,male,70.067
deu,1983,male,70.353
deu,1984,male,70.64
deu,1985,male,70.92
deu,1986,male,71.183
deu,1987,male,71.427
deu,1988,male,71.652
deu,1989,male,71.859
deu,1990,male,72.058
deu,1991,male,72.1
deu,1992,male,72.6
deu,1993,male,72.7
deu,1994,male,73.1
deu,1995,male,73.3
deu,1996,male,73.6
deu,1997,male,74
deu,1998,male,74.5
deu,1999,male,74.8
deu,2000,male,75
deu,2001,male,75.5
deu,2002,male,75.4
deu,2003,male,75.6
deu,2004,male,75.9
deu,2005,male,76.2
deu,2006,male,76.4
deu,2007,male,76.9
deu,2008,male,77.2
deu,2009,male,77.3
deu,2010,male,77.5
deu,2011,male,77.9
deu,2012,male,78.1
deu,2013,male,78.1
deu,2014,male,78.7
deu,2015,male,78.3
deu,2016,male,78.3
dji,1960,male,42.732
dji,1961,male,43.165
dji,1962,male,43.592
dji,1963,male,44.013
dji,1964,male,44.434
dji,1965,male,44.873
dji,1966,male,45.354
dji,1967,male,45.888
dji,1968,male,46.477
dji,1969,male,47.11
dji,1970,male,47.76
dji,1971,male,48.392
dji,1972,male,48.975
dji,1973,male,49.489
dji,1974,male,49.93
dji,1975,male,50.308
dji,1976,male,50.649
dji,1977,male,50.983
dji,1978,male,51.335
dji,1979,male,51.712
dji,1980,male,52.111
dji,1981,male,52.523
dji,1982,male,52.929
dji,1983,male,53.311
dji,1984,male,53.664
dji,1985,male,53.982
dji,1986,male,54.266
dji,1987,male,54.523
dji,1988,male,54.753
dji,1989,male,54.958
dji,1990,male,55.13
dji,1991,male,55.262
dji,1992,male,55.353
dji,1993,male,55.407
dji,1994,male,55.43
dji,1995,male,55.43
dji,1996,male,55.415
dji,1997,male,55.399
dji,1998,male,55.397
dji,1999,male,55.42
dji,2000,male,55.484
dji,2001,male,55.598
dji,2002,male,55.763
dji,2003,male,55.98
dji,2004,male,56.249
dji,2005,male,56.576
dji,2006,male,56.965
dji,2007,male,57.407
dji,2008,male,57.885
dji,2009,male,58.383
dji,2010,male,58.876
dji,2011,male,59.338
dji,2012,male,59.754
dji,2013,male,60.112
dji,2014,male,60.407
dji,2015,male,60.643
dji,2016,male,60.831
dma,1982,male,70
dma,1987,male,70.5
dma,1992,male,72
dma,1997,male,74
dma,2002,male,74.5
dnk,1960,male,70.44
dnk,1961,male,70.57
dnk,1962,male,70.31
dnk,1963,male,70.42
dnk,1964,male,70.29
dnk,1965,male,70.2
dnk,1966,male,70.21
dnk,1967,male,70.61
dnk,1968,male,70.78
dnk,1969,male,70.86
dnk,1970,male,70.88
dnk,1971,male,70.8
dnk,1972,male,70.8
dnk,1973,male,70.97
dnk,1974,male,70.94
dnk,1975,male,71.28
dnk,1976,male,70.93
dnk,1977,male,71.73
dnk,1978,male,71.51
dnk,1979,male,71.19
dnk,1980,male,71.17
dnk,1981,male,71.25
dnk,1982,male,71.6
dnk,1983,male,71.44
dnk,1984,male,71.65
dnk,1985,male,71.53
dnk,1986,male,71.77
dnk,1987,male,71.74
dnk,1988,male,72.04
dnk,1989,male,71.99
dnk,1990,male,72.02
dnk,1991,male,72.47
dnk,1992,male,72.56
dnk,1993,male,72.59
dnk,1994,male,72.78
dnk,1995,male,72.72
dnk,1996,male,73.05
dnk,1997,male,73.55
dnk,1998,male,73.7
dnk,1999,male,74
dnk,2000,male,74.3
dnk,2001,male,74.5
dnk,2002,male,74.7
dnk,2003,male,74.9
dnk,2004,male,75.2
dnk,2005,male,75.6
dnk,2006,male,75.9
dnk,2007,male,76
dnk,2008,male,76.3
dnk,2009,male,76.5
dnk,2010,male,77.1
dnk,2011,male,77.8
dnk,2012,male,78.1
dnk,2013,male,78.3
dnk,2014,male,78.7
dnk,2015,male,78.8
dnk,2016,male,78.9
dom,1960,male,50.396
dom,1961,male,51.108
dom,1962,male,51.809
dom,1963,male,52.498
